symbol,entry_date,code,net_pnl_pct,reason,hold,mfe_r,mae_r,mfe_pct,mae_pct,ep,sl,tgt,risk_pct,rr_target,exit_px,rr_exit,signals,file
688429.SH,20241104,688429,34.5396,TP_STRUCTURAL,6,2.5619270708449386,-0.057177638010217864,59.33361811191797,-1.324220418624511,23.41,17.988300000000002,31.54255,23.159760785988883,1.5000000000000002,31.54255,1.5000000000000004,W1_PROTECTED_LOW|扫损20231102|OB20241030|触POI20241031|收回20241101,688429_SH_daily_750.json
688429.SH,20241104,688429,34.5396,TP_STRUCTURAL,6,2.5619270708449386,-0.057177638010217864,59.33361811191797,-1.324220418624511,23.41,17.988300000000002,31.54255,23.159760785988883,1.5000000000000002,31.54255,1.5000000000000004,W1_PROTECTED_LOW|扫损20231102|OB20241030|触POI20241031|收回20241101,688429_SH_daily_750.json
600657.SH,20240927,600657,34.4241,TP_STRUCTURAL,8,1.6260162601626007,0.44855620970002746,14.536340852130337,4.010025062656641,3.99,3.6332999999999998,4.525050000000001,8.939849624060162,1.5000000000000007,4.525050000000001,1.4999999999999996,W1_PROTECTED_LOW|扫损20231117|OB20240924|触POI20240925|收回20240926,600657_SH_daily_750.json
688232.SH,20240930,688232,34.4223,TP_STRUCTURAL,2,1.9214408398478264,0.9374448207778864,44.34975917006301,21.63764357169322,26.99,20.760299999999997,36.33455,23.08151167098926,1.5,36.33455,1.5000000000000002,W1_PROTECTED_LOW|扫损20240315|OB20240925|触POI20240926|收回20240927,688232_SH_daily_750.json
600610.SH,20250312,600610,34.1081,TP_STRUCTURAL,5,1.7539400101677676,-0.398237586849686,40.116279069767444,-9.108527131782939,5.16,3.9797999999999996,6.930300000000001,22.872093023255825,1.4999999999999998,6.930300000000001,1.5000000000000002,W1_PROTECTED_LOW|扫损20241225|OB20250307|触POI20250310|收回20250311,600610_SH_daily_750.json
300052.SZ,20241016,300052,33.6293,TP_STRUCTURAL,4,2.091099864214294,0.029625972102209082,47.160356347438736,0.6681514476614581,17.96,13.909500000000001,24.03575,22.55289532293986,1.5,24.03575,1.5000000000000004,W1_PROTECTED_LOW|扫损20231206|OB20241011|触POI20241014|收回20241015,300052_SZ_daily_750.json
300390.SZ,20240930,300390,33.6186,TP_STRUCTURAL,1,1.6096362696086872,1.0666264437165995,34.66357308584686,22.969837587006946,21.55,16.9092,28.511200000000002,21.535034802784235,1.4999999999999996,28.511200000000002,1.5,W1_PROTECTED_LOW|扫损20240109|OB20240925|触POI20240926|收回20240927,300390_SZ_daily_750.json
300334.SZ,20260608,300334,33.5967,TP_STRUCTURAL,3,2.1222644837660543,0.34727964279808066,42.07650273224044,6.885245901639325,9.15,7.3359,11.871150000000002,19.82622950819673,1.5000000000000002,11.871150000000002,1.5000000000000004,W1_PROTECTED_LOW|扫损20231130|OB20260603|触POI20260604|收回20260605,300334_SZ_daily_750.json
920976.BJ,20250205,920976,33.5932,TP_STRUCTURAL,4,1.5502742230347333,-0.4533820840950639,34.92586490939043,-10.214168039538718,24.28,18.81,32.48500000000001,22.528830313014836,1.5000000000000002,32.48500000000001,1.5000000000000007,W1_PROTECTED_LOW|扫损20241219|OB20250123|触POI20250124|收回20250127,920976_BJ_daily_750.json
002396.SZ,20260707,002396,33.574,TP_STRUCTURAL,12,1.641630971885013,-0.11514445694584256,36.962962962962955,-2.592592592592591,27.0,20.92068,36.11898,22.516,1.5000000000000002,36.11898,1.4999999999999998,W1_PROTECTED_LOW|扫损20260121|OB20260702|触POI20260703|收回20260706,002396_SZ_daily_750.json
920834.BJ,20241030,920834,33.4131,TP_STRUCTURAL,5,2.1754894851341544,-0.3570034026886815,48.75000000000001,-7.9999999999999964,8.0,6.207299999999999,10.689050000000002,22.408750000000012,1.5000000000000002,10.689050000000002,1.5000000000000002,W1_PROTECTED_LOW|扫损20240326|OB20241025|触POI20241028|收回20241029,920834_BJ_daily_750.json
688189.SH,20250716,688189,33.2687,TP_STRUCTURAL,10,1.8674136321195134,-0.12449424214130052,41.66666666666665,-2.777777777777768,10.08,7.8309,13.45365,22.3125,1.4999999999999996,13.45365,1.5,W1_PROTECTED_LOW|扫损20231228|OB20250711|触POI20250714|收回20250715,688189_SH_daily_750.json
300724.SZ,20240930,300724,33.1254,TP_STRUCTURAL,1,1.7107249874174637,0.8607788173415684,35.03054294782104,17.62618161962939,58.606,46.60524,76.60714,20.47701600518718,1.5,76.60714,1.4999999999999998,W1_PROTECTED_LOW|扫损20240603|OB20240925|触POI20240926|收回20240927,300724_SZ_daily_750.json
301468.SZ,20251021,301468,32.9013,TP_STRUCTURAL,12,1.6054340880228404,-0.1680458152345365,31.199402656606125,-3.265739212449903,25.446,20.500919999999997,32.86362000000001,19.43362414524878,1.5000000000000007,32.86362000000001,1.500000000000001,W1_PROTECTED_LOW|扫损20231211|OB20251016|触POI20251017|收回20251020,301468_SZ_daily_750.json
301468.SZ,20251021,301468,32.9013,TP_STRUCTURAL,12,1.6054340880228404,-0.1680458152345365,31.199402656606125,-3.265739212449903,25.446,20.500919999999997,32.86362000000001,19.43362414524878,1.5000000000000007,32.86362000000001,1.500000000000001,W1_PROTECTED_LOW|扫损20231211|OB20251016|触POI20251017|收回20251020,301468_SZ_daily_750.json
603663.SH,20260526,603663,32.6388,TP_STRUCTURAL,11,1.610717198247174,0.21177862904481615,35.26262626262626,4.6363636363636385,39.6,30.93057,52.604145,21.892500000000005,1.4999999999999998,52.604145,1.5,W1_PROTECTED_LOW|扫损20260224|OB20260521|触POI20260522|收回20260525,603663_SH_daily_750.json
300189.SZ,20250408,300189,32.35,TP_STRUCTURAL,1,1.7595307917888545,0.816925010473396,38.18181818181816,17.7272727272727,4.4,3.4452,5.832200000000001,21.70000000000001,1.5,5.832200000000001,1.4999999999999998,W1_PROTECTED_LOW|扫损20250313|OB20250402|触POI20250403|收回20250407,300189_SZ_daily_750.json
300321.SZ,20260622,300321,32.3184,TP_STRUCTURAL,7,1.564080091687452,-0.4674262342974003,27.58620689655171,-8.244153785176389,50.46,41.560199999999995,63.80970000000001,17.637336504161723,1.4999999999999996,63.80970000000001,1.499999999999999,W1_PROTECTED_LOW|扫损20251204|OB20260616|触POI20260617|收回20260618,300321_SZ_daily_750.json
301132.SZ,20240625,301132,32.1567,TP_STRUCTURAL,3,1.7119502517906093,-0.4872846145530298,36.928752914969884,-10.511294420660622,28.731,22.53339,38.027415000000005,21.571160071003447,1.5000000000000002,38.027415000000005,1.5000000000000002,W1_PROTECTED_LOW|扫损20231226|OB20240620|触POI20240621|收回20240624,301132_SZ_daily_750.json
688520.SH,20250625,688520,32.1208,TP_STRUCTURAL,7,2.5582270815260975,-0.22177848339525658,55.12255334156233,-4.778698642214774,56.71,44.4906,75.0391,21.547169811320753,1.5000000000000002,75.0391,1.5000000000000007,W1_PROTECTED_LOW|扫损20231225|OB20250620|触POI20250623|收回20250624,688520_SH_daily_750.json
300390.SZ,20240930,300390,32.1026,TP_STRUCTURAL,1,1.6096362696086872,1.0666264437165995,34.66357308584686,22.969837587006946,21.55,16.9092,28.511200000000002,21.535034802784235,1.4999999999999996,28.511200000000002,1.5,W1_PROTECTED_LOW|扫损20240109|OB20240925|触POI20240926|收回20240927,300390_SZ_daily_750.json
300901.SZ,20241101,300901,32.1,TP_STRUCTURAL,7,1.7657837747792773,-0.09439724582153355,29.44444444444445,-1.5740740740740722,10.8,8.9991,13.501350000000002,16.675000000000004,1.5000000000000004,13.501350000000002,1.5000000000000007,W1_PROTECTED_LOW|扫损20240812|OB20241029|触POI20241030|收回20241031,300901_SZ_daily_750.json
300159.SZ,20240729,300159,32.0866,TP_STRUCTURAL,1,1.5075748244857758,0.43847764503017694,32.44962884411456,9.437963944856854,1.886,1.48005,2.4949249999999994,21.52439024390243,1.4999999999999996,2.4949249999999994,1.4999999999999991,W1_PROTECTED_LOW|扫损20240626|OB20240724|触POI20240725|收回20240726,300159_SZ_daily_750.json
920471.BJ,20260122,920471,32.0695,TP_STRUCTURAL,6,1.5531103366901735,-0.1454325933649813,33.4120425029516,-3.1286894923258646,16.94,13.2957,22.406450000000003,21.51298701298702,1.5,22.406450000000003,1.5000000000000002,W1_PROTECTED_LOW|扫损20251029|OB20260119|触POI20260120|收回20260121,920471_BJ_daily_750.json
300881.SZ,20240925,300881,32.0364,TP_STRUCTURAL,4,2.0913519208102556,-0.27467464961597676,44.94507957856983,-5.903011282970927,26.766,21.01374,35.39439,21.490921318090113,1.5000000000000007,35.39439,1.5000000000000007,W1_PROTECTED_LOW|扫损20240821|OB20240920|触POI20240923|收回20240924,300881_SZ_daily_750.json
000913.SZ,20240419,000913,31.9799,TP_STRUCTURAL,9,1.6896244177980382,0.08423347537409567,26.78711704634722,1.335428122545168,12.73,10.7118,15.7573,15.853888452474472,1.5,15.7573,1.5000000000000007,W1_PROTECTED_LOW|扫损20230918|OB20240416|触POI20240417|收回20240418,000913_SZ_daily_750.json
002141.SZ,20260617,002141,31.9725,TP_STRUCTURAL,6,2.1821460775473382,0.8115419296663662,30.478589420654888,11.335012594458437,3.97,3.4155,4.80175,13.967254408060453,1.5,4.80175,1.5000000000000007,W1_PROTECTED_LOW|扫损20260416|OB20260612|触POI20260615|收回20260616,002141_SZ_daily_750.json
